order,station,post,lat,long,lat
9625,羽前豊里,999-5208,最上郡鮭川村大字石名坂,140.242247,38.836748
9626,真室川,999-5312,最上郡真室川町大字新町,140.254814,38.858243
9627,及位,999-5602,最上郡真室川町大字及位,140.361164,38.992983
9628,大滝,999-5603,最上郡真室川町大字大滝,140.320199,38.971485
9629,釜淵,999-5604,最上郡真室川町大字釜淵,140.263864,38.93281
9630,立小路,999-6100,最上郡最上町立小路,140.542678,38.742045
9631,最上,999-6101,最上郡最上町大字向町,140.517712,38.755959
9632,赤倉温泉,999-6105,最上郡最上町富澤,140.553647,38.730535
9633,堺田,999-6106,最上郡最上町大字堺田,140.612902,38.73549
9634,瀬見温泉,999-6211,最上郡最上町字瀬見,140.419557,38.755192
9635,大堀,999-6212,最上郡最上町字志茂,140.475377,38.76592
9636,鵜杉,999-6212,最上郡最上町志茂字鵜杉,140.453698,38.764962
9637,津谷,999-6311,最上郡戸沢村大字津谷,140.186375,38.737618
9638,高屋,999-6401,最上郡戸沢村大字古口字高屋番外地,140.070936,38.752567
9639,狩川,999-6601,東田川郡庄内町狩川,139.976777,38.79367
9640,清川,999-6606,東田川郡庄内町清川,140.020761,38.790152
9641,砂越,999-6701,酒田市砂越,139.907345,38.895195
9642,古口,999-6801,最上郡戸沢村大字古口,140.14602,38.737129
9643,小岩川,999-7122,鶴岡市小岩川,139.56583,38.590399
9644,鼠ケ関,999-7126,山形県鶴岡市鼠ヶ関乙156-2,139.548827,38.555433
9645,あつみ温泉,999-7205,鶴岡市温海,139.587955,38.624217
9646,五十川,999-7207,鶴岡市五十川,139.616182,38.670658
9647,小波渡,999-7462,鶴岡市大字小波渡,139.649836,38.692484
9648,三瀬,999-7463,鶴岡市大字三瀬,139.673643,38.699448
9649,羽前水沢,999-7543,鶴岡市大字大広字山崎,139.731372,38.713444
9650,藤島,999-7611,鶴岡市上藤島,139.894087,38.768646
9651,余目,999-7700,東田川郡庄内町沢田,139.911348,38.844321
9652,余目,999-7700,東田川郡庄内町沢田,139.911348,38.844321
9653,北余目,999-7703,東田川郡庄内町平岡,139.908074,38.867538
9654,南野,999-7727,東田川郡庄内町南野,139.944742,38.81813
9655,西袋,999-7746,東田川郡庄内町西袋,139.907754,38.811528
9656,本楯,999-8134,酒田市大字本楯,139.882081,38.968648
9657,遊佐,999-8301,飽海郡遊佐町大字遊佐町,139.905161,39.015943
9658,南鳥海,999-8421,酒田市大字米島,139.898662,38.98736
9659,吹浦,999-8521,飽海郡遊佐町大字吹浦,139.878762,39.069934
9660,女鹿,999-8521,飽海郡遊佐町大字吹浦,139.880963,39.098807
9661,北１２条,001-0012,札幌市北区北１２条西４,141.348403,43.074829
9662,北１８条,001-0018,札幌市北区北１８条西４,141.346686,43.081568
9663,北２４条,001-0023,札幌市北区北２３条西４,141.344604,43.089811
9664,北３４条,001-0033,札幌市北区北３３条西４,141.342028,43.099883
9665,麻生,001-0040,札幌市北区北４０条西５,141.338255,43.109106
9666,新琴似,001-0908,札幌市北区新琴似８条１丁目,141.335105,43.112928
9667,新川,001-0924,札幌市北区新川四条１丁目,141.323824,43.098604
9668,太平,002-8002,札幌市北区太平２条５丁目,141.349526,43.12401
9669,篠路,002-8024,札幌市北区篠路４条７丁目,141.364323,43.145152
9670,百合が原,002-8051,札幌市北区篠路町太平中央,141.360672,43.131476
9671,拓北,002-8066,札幌市北区拓北６条３丁目,141.381013,43.155568
9672,あいの里教育大,002-8071,札幌市北区あいの里１条５丁目,141.39842,43.15528
9673,あいの里公園,002-8072,札幌市北区あいの里２条８丁目,141.413276,43.161206
9674,東札幌,003-0002,札幌市白石区東札幌２条２,141.384922,43.051614
9675,白石,003-0002,札幌市白石区東札幌2条6丁目,141.396242,43.046076
9676,南郷７丁目,003-0022,札幌市白石区南郷通７,141.411759,43.040091
9677,南郷１３丁目,003-0022,札幌市白石区南郷通１３,141.422697,43.035783
9678,南郷１８丁目,003-0022,札幌市白石区南郷通１８,141.435196,43.030229
9679,白石,003-0029,札幌市白石区平和通3丁目北6,141.413612,43.054715
9680,平和,003-0029,札幌市白石区平和通１６丁目北,141.437967,43.04695
9681,白石,003-0029,札幌市白石区平和通3丁目北6,141.413612,43.054715
9682,菊水,003-0802,札幌市白石区菊水２条２,141.3727,43.057169
9683,ひばりが丘,004-0022,札幌市厚別区厚別南１,141.464638,43.032175
9684,上野幌,004-0039,札幌市厚別区厚別町上野幌,141.487317,43.016177
9685,大谷地,004-0041,札幌市厚別区大谷地東３,141.452972,43.028008
9686,新札幌,004-0052,札幌市厚別区厚別中央二条５丁目,141.47237,43.038732
9687,新さっぽろ,004-0052,札幌市厚別区厚別中央２条５,141.473106,43.039141
9688,厚別,004-0055,札幌市厚別区厚別中央５条４丁目,141.46369,43.045154
9689,森林公園,004-0071,札幌市厚別区厚別北１条４丁目,141.481332,43.056456
9690,澄川,005-0004,札幌市南区澄川４条２,141.367308,43.016845
9691,自衛隊前,005-0004,札幌市南区澄川４条７,141.364776,43.006038
9692,真駒内,005-0008,札幌市南区真駒内１７,141.358499,42.991134
9693,稲積公園,006-0011,札幌市手稲区富丘１条４丁目,141.257113,43.112023
9694,手稲,006-0021,札幌市手稲区手稲本町１条４丁目,141.243785,43.120238
9695,稲穂,006-0831,札幌市手稲区曙１条３丁目,141.222919,43.128115
9696,星置,006-0851,札幌市手稲区星置１条３丁目,141.210856,43.132375
9697,ほしみ,006-0859,札幌市手稲区手稲星置１条９丁目,141.191402,43.13373
9698,新道東,007-0834,札幌市東区北３４条東１５,141.369086,43.104663
9699,栄町,007-0842,札幌市東区北４２条東１５,141.367142,43.112995
9700,秋田,010-0001,秋田市中通７丁目,140.129931,39.716748
9701,秋田,010-0001,秋田市中通７丁目,140.129931,39.716748
9702,羽後牛島,010-0063,秋田市牛島西１丁目,140.116467,39.695834
9703,出戸浜,010-0101,潟上市天王,140.024374,39.844473
9704,上二田,010-0101,潟上市天王,140.00409,39.869089
9705,二田,010-0101,潟上市天王,139.987171,39.88174
9706,天王,010-0101,潟上市天王,139.963609,39.898782
9707,追分,010-0126,秋田市金足追分,140.05781,39.809925
9708,追分,010-0126,秋田市金足追分,140.05781,39.809925
9709,船越,010-0341,男鹿市船越字狐森,139.946804,39.90473
9710,脇本,010-0500,男鹿市脇本字曲田,139.902657,39.915172
9711,羽立,010-0502,男鹿市船川港比詰字大巻,139.86205,39.904569
9712,男鹿,010-0511,男鹿市船川港船川字新浜町,139.848647,39.884571
9713,四ツ小屋,010-1417,秋田市四ツ小屋,140.144946,39.661341
9714,桂根,010-1501,秋田市下浜桂根,140.066482,39.647566
9715,下浜,010-1503,秋田市下浜羽川,140.064567,39.619678
9716,新屋,010-1637,秋田市新屋扇町,140.087799,39.677493
9717,上飯島,011-0911,秋田市飯島,140.06847,39.779336
9718,土崎,011-0946,秋田市土崎港中央６丁目,140.073601,39.758453
9719,下湯沢,012-0802,湯沢市成沢,140.50249,39.197196
9720,湯沢,012-0827,湯沢市表町,140.487011,39.163443
9721,上湯沢,012-0862,湯沢市関口,140.485262,39.134221
9722,三関,012-0864,湯沢市上関,140.483796,39.110196
9723,横手,013-0036,横手市駅前町,140.5604,39.310146
9724,横手,013-0036,横手市駅前町,140.5604,39.310146
9725,柳田,013-0054,横手市柳田,140.553856,39.276385
9726,醍醐,013-0102,横手市平鹿町醍醐,140.53853,39.248716
9727,大曲,014-0027,大仙市大曲通町,140.479628,39.465712
9728,大曲,014-0027,大仙市大曲通町,140.479628,39.465712
9729,羽後四ツ屋,014-0102,大仙市四ツ屋,140.511886,39.501511
9730,北大曲,014-0102,大仙市四ツ屋,140.497966,39.48944
9731,鶯野,014-0201,大仙市下鶯野,140.557901,39.568536
9732,鑓見内,014-0205,大仙市鑓見内,140.527744,39.519323
9733,羽後長野,014-0207,大仙市長野,140.540448,39.546003
9734,角館,014-0373,仙北市角館町岩瀬,140.570988,39.591716
9735,角館,014-0373,仙北市角館町岩瀬,140.570988,39.591716
9736,西明寺,014-0515,仙北市西木町門屋六本杉,140.563191,39.653175
9737,八津,014-0516,仙北市西木町小山田,140.552805,39.687701
9738,戸沢,014-0601,仙北市西木町上桧木内,140.581208,39.859084
9739,上桧木内,014-0601,仙北市西木町上桧木内,140.584937,39.815858
9740,左通,014-0601,仙北市西木町上桧木内,140.586118,39.801867
9741,羽後中里,014-0602,仙北市西木町桧木内,140.602775,39.771049
9742,松葉,014-0602,仙北市西木町桧木内,140.590288,39.744107
9743,羽後長戸呂,014-0602,仙北市西木町桧木内,140.565383,39.727689
9744,神代,014-1113,仙北市田沢湖卒田,140.627358,39.622667
9745,生田,014-1114,仙北市田沢湖神代,140.601203,39.612065
9746,羽後太田,014-1116,仙北市田沢湖角館東前郷,140.574249,39.627304
9747,田沢湖,014-1201,仙北市田沢湖生保内,140.722139,39.700363
9748,刺巻,014-1202,仙北市田沢湖刺巻,140.69196,39.668563
9749,羽後亀田,015-0032,由利本荘市松ケ崎,140.063032,39.493884
9750,薬師堂,015-0041,由利本荘市薬師堂山崎１-１０,140.048788,39.368008
9751,子吉,015-0044,由利本荘市玉ノ池,140.059913,39.350399
9752,久保田,015-0302,由利本荘市久保田,140.111067,39.296231
9753,吉沢,015-0324,由利本荘市吉沢,140.116323,39.268145
9754,西滝沢,015-0333,由利本荘市山本,140.116448,39.278319
9755,曲沢,015-0341,由利本荘市前郷,140.102178,39.321081
9756,前郷,015-0341,由利本荘市前郷,140.112727,39.312649
9757,黒沢,015-0361,秋田県由利本荘市黒沢,140.093365,39.320388
9758,鮎川,015-0362,由利本荘市東鮎川,140.071254,39.328693
9759,矢島,015-0404,由利本荘市矢島町七日町,140.13897,39.230305
9760,川辺,015-0412,由利本荘市矢島町川辺,140.12036,39.248842
9761,羽後本荘,015-0858,由利本荘市西梵天,140.057632,39.386877
9762,羽後本荘,015-0858,由利本荘市西梵天,140.057632,39.386877
9763,鳥形,016-0011,能代市坂形,140.036931,40.271433
9764,向能代,016-0014,能代市落合,140.039111,40.225669
9765,北能代,016-0016,能代市竹生,140.033835,40.254138
9766,東能代,016-0121,能代市鰄渕,140.065746,40.191579
9767,東能代,016-0121,能代市鰄渕,140.065746,40.191579
9768,鶴形,016-0131,能代市字鶴形,140.118507,40.203879
9769,能代,016-0831,秋田県能代市元町14-40,140.033084,40.206577
9770,陣場,017-0001,大館市大字長走,140.607523,40.398864
9771,白沢,017-0002,大館市白沢,140.591657,40.338103
9772,大館,017-0044,大館市御成町１丁目,140.555946,40.288122
9773,大館,017-0044,大館市御成町１丁目,140.555946,40.288122
9774,東大館,017-0846,大館市常盤木町,140.554745,40.266005
9775,下川沿,017-0878,大館市川口,140.496625,40.276408
9776,象潟,018-0112,にかほ市象潟町家の後,139.902205,39.2078
9777,上浜,018-0135,にかほ市象潟町洗釜,139.902823,39.164738
9778,小砂川,018-0143,にかほ市象潟町小砂川,139.885692,39.137507
9779,金浦,018-0311,にかほ市金浦,139.920662,39.256183
9780,仁賀保,018-0402,にかほ市平沢,139.964596,39.28979
9781,西目,018-0604,由利本荘市西目町沼田,140.018518,39.347536
9782,羽後岩谷,018-0711,由利本荘市岩谷町,140.0906,39.442075
9783,折渡,018-1225,由利本荘市岩城上黒川,140.091097,39.476423
9784,岩城みなと,018-1301,由利本荘市岩城内道川,140.055122,39.545487
9785,道川,018-1301,由利本荘市岩城内道川,140.057049,39.56054
9786,大久保,018-1401,潟上市昭和大久保,140.063079,39.87089
9787,羽後飯塚,018-1504,潟上市飯田川飯塚,140.0733,39.898981
9788,井川さくら,018-1516,南秋田郡井川町浜井川,140.076022,39.911925
9789,八郎潟,018-1614,南秋田郡八郎潟町字中田,140.078382,39.947366
9790,鯉川,018-2103,山本郡三種町鯉川,140.077474,39.996361
9791,鹿渡,018-2104,山本郡三種町鹿渡,140.082621,40.044619
9792,北金岡,018-2301,山本郡三種町志戸橋,140.063565,40.141895
9793,森岳,018-2303,山本郡三種町森岳,140.070886,40.103164
9794,沢目,018-2501,山本郡八峰町峰浜水沢,140.037824,40.295929
9795,岩館,018-2606,山本郡八峰町八森釜の上,139.966258,40.406241
9796,あきた白神,018-2617,山本郡八峰町八森御所の台,139.987793,40.386583
9797,滝ノ間,018-2623,山本郡八峰町八森滝ノ間,140.00221,40.379967
9798,八森,018-2641,山本郡八峰町八森中浜,140.017882,40.37135
9799,東八森,018-2678,山本郡八峰町八森八森,140.032462,40.332086
9800,富根,018-3122,能代市二ツ井町飛根,140.172643,40.217956
9801,二ツ井,018-3143,能代市二ツ井町太田面,140.235729,40.212506
9802,糠沢,018-3301,北秋田市綴子,140.397827,40.251094
9803,鷹ノ巣,018-3321,北秋田市松葉町,140.369816,40.232059
9804,鷹巣,018-3321,北秋田市松葉町,140.369816,40.232059
9805,西鷹巣,018-3331,北秋田市鷹巣,140.357918,40.224615
9806,前山,018-3342,北秋田市前山,140.312378,40.214785
9807,小ヶ田,018-3454,秋田県北秋田市脇神字小ヶ田,140.349206,40.204973
9808,早口,018-3505,大館市早口,140.447572,40.271315
9809,合川,018-4221,北秋田市下杉,140.330148,40.161033
9810,大野台,018-4231,北秋田市上杉,140.340777,40.186975
9811,上杉,018-4231,北秋田市上杉,140.349495,40.146533
9812,米内沢,018-4301,北秋田市米内沢,140.373477,40.128199
9813,阿仁前田,018-4513,北秋田市小又,140.417731,40.061322
9814,前田南,018-4514,北秋田市五味堀,140.40227,40.050604
9815,桂瀬,018-4516,北秋田市桂瀬,140.417854,40.101634
9816,小渕,018-4602,北秋田市阿仁小渕,140.40117,40.033817
9817,阿仁合,018-4613,北秋田市阿仁銀山,140.401538,40.000782
9818,荒瀬,018-4621,北秋田市阿仁荒瀬,140.402486,39.980085
9819,阿仁マタギ,018-4732,北秋田市阿仁中村,140.515793,39.91952
9820,奥阿仁,018-4733,北秋田市阿仁戸鳥内,140.48946,39.911567
9821,比立内,018-4735,北秋田市阿仁比立内,140.452643,39.905078
9822,岩野目,018-4742,北秋田市阿仁幸屋渡,140.430639,39.921248
9823,笑内,018-4743,北秋田市阿仁笑内,140.413071,39.935151
9824,萱草,018-4745,北秋田市阿仁萱草,140.412528,39.95846
9825,湯瀬温泉,018-5141,鹿角市八幡平湯瀬,140.840292,40.122384
9826,八幡平,018-5141,鹿角市八幡平小山,140.804496,40.142881
9827,陸中大里,018-5141,鹿角市八幡平長田,140.793477,40.158574
9828,鹿角花輪,018-5201,鹿角市花輪下中島,140.785088,40.188453
9829,柴平,018-5201,鹿角市花輪鶴田,140.787941,40.230751
9830,十和田南,018-5336,鹿角市十和田錦木,140.770716,40.256069
9831,末広,018-5337,鹿角市十和田末広,140.737251,40.229788
9832,土深井,018-5337,鹿角市十和田末広土深井字下向,140.713142,40.222452
9833,沢尻,018-5601,大館市十二所,140.693288,40.230342
9834,十二所,018-5601,大館市十二所,140.668211,40.21429
9835,大滝温泉,018-5601,大館市十二所上川代,140.639625,40.209751
9836,扇田,018-5701,大館市比内町扇田,140.572472,40.229235
9837,院内,019-0111,湯沢市上院内,140.4138,39.049706
9838,横堀,019-0205,湯沢市小野,140.45131,39.064533
9839,十文字,019-0527,横手市十文字町字大道東,140.526287,39.221186
9840,小松川,019-1102,横手市山内小松川,140.646094,39.293403
9841,黒沢,019-1103,秋田県横手市山内黒沢字蒲坂57,140.699619,39.276243
9842,平石,019-1108,横手市山内土渕,140.628457,39.291678
9843,相野々,019-1108,横手市山内土渕,140.619067,39.27805
9844,矢美津,019-1109,横手市山内大沢,140.592099,39.291283
9845,後三年,019-1234,仙北郡美郷町飯詰,140.538397,39.364891
9846,飯詰,019-1236,仙北郡美郷町上深井,140.515378,39.406013
9847,神宮寺,019-1701,大仙市神宮寺,140.426518,39.494841
9848,刈和野,019-2112,大仙市刈和野,140.372402,39.547646
9849,羽後境,019-2411,大仙市協和境,140.320722,39.618679
9850,峰吉川,019-2431,大仙市協和峰吉川,140.32314,39.566586
9851,和田,019-2601,秋田市河辺和田,140.218754,39.65087
9852,大張野,019-2631,秋田市河辺神内,140.274071,39.663347
9853,上米内,020-0001,盛岡市上米内字中居,141.203825,39.743855
9854,山岸,020-0004,盛岡市山岸２,141.171401,39.71596
9855,上盛岡,020-0015,盛岡市本町通３,141.147937,39.71146
9856,盛岡,020-0034,盛岡市盛岡駅前通,141.136599,39.701547
9857,盛岡,020-0034,盛岡市盛岡駅前通,141.136599,39.701547
9858,盛岡,020-0034,盛岡市盛岡駅前通,141.136599,39.701547
9859,盛岡,020-0034,盛岡市盛岡駅前通,141.136599,39.701547
9860,巣子,020-0100,岩手郡滝沢村滝沢字巣子２８１番地,141.148674,39.783345
9861,厨川,020-0124,盛岡市厨川１丁目１７番地,141.129354,39.744637
9862,青山,020-0133,盛岡市青山２丁目２番４０号,141.118462,39.725029
9863,小岩井,020-0151,岩手県滝沢市大釜風林19-2,141.02465,39.709731
9864,大釜,020-0161,岩手県滝沢市篠木明法,141.072202,39.711586
9865,滝沢,020-0173,岩手郡滝沢村大字滝沢１８地割野沢,141.149362,39.798953
9866,雫石,020-0524,岩手郡雫石町寺の下,140.974762,39.689244
9867,赤渕,020-0581,岩手郡雫石町大字御明神,140.907222,39.685112
9868,春木場,020-0583,岩手郡雫石町大字上野,140.943954,39.693396
9869,大志田,020-0801,盛岡市浅岸字大志田,141.280843,39.741806
9870,浅岸,020-0803,盛岡市新庄字中津川,141.339147,39.711208
9871,岩手飯岡,020-0834,盛岡市永井,141.146861,39.65373
9872,仙北町,020-0861,盛岡市仙北２丁目,141.148814,39.687919
9873,山ノ目,021-0011,一関市山目町３丁目,141.131921,38.951253
9874,一ノ関,021-0867,一関市駅前,141.138177,38.926514
9875,一ノ関,021-0867,一関市駅前,141.138177,38.926514
9876,細浦,022-0001,大船渡市末崎町字細浦,141.713642,39.015973
9877,下船渡,022-0002,大船渡市大船渡町字宮ノ前,141.721222,39.038362
9878,大船渡,022-0002,大船渡市大船渡町字茶屋前,141.720807,39.063529
9879,盛,022-0003,大船渡市盛町字東町裏,141.710734,39.086372
9880,盛,022-0003,大船渡市盛町字東町裏,141.710734,39.086372
9881,陸前赤崎,022-0007,大船渡市赤崎町字大洞,141.741086,39.068623
9882,甫嶺,022-0101,大船渡市三陸町越喜来字甫嶺,141.806571,39.093394
9883,三陸,022-0101,大船渡市三陸町越喜来字肥田,141.809836,39.117194
9884,吉浜,022-0102,大船渡市三陸町吉浜字上野,141.836382,39.151122
9885,綾里,022-0211,大船渡市三陸町綾里字宮野,141.799012,39.054318
9886,恋し浜,022-0211,岩手県大船渡市三陸町綾里字小石浜,141.816365,39.07453
9887,水沢,023-0813,奥州市水沢区中町,141.146395,39.138998
9888,陸中折居,023-0841,奥州市水沢区真城,141.140864,39.094185
9889,村崎野,024-0001,北上市飯豊町字村崎野,141.120442,39.323027
9890,北上,024-0061,北上市大通り１丁目,141.121221,39.281196
9891,北上,024-0061,北上市大通り１丁目,141.121221,39.281196
9892,江釣子,024-0071,北上市上江釣子,141.075749,39.298349
9893,柳原,024-0083,北上市柳原町１丁目,141.111671,39.294597
9894,岩沢,024-0325,北上市和賀町岩沢,140.931616,39.301016
9895,和賀仙人,024-0326,北上市和賀町仙人,140.909485,39.308523
9896,横川目,024-0331,北上市和賀町横川目,140.972143,39.309255
9897,立川目,024-0332,北上市和賀町竪川目,140.997144,39.307876
9898,藤根,024-0334,北上市和賀町藤根,141.039571,39.301064
9899,似内,025-0007,花巻市上似内,141.140889,39.406819
9900,新花巻,025-0011,花巻市矢沢第１０地割,141.17302,39.405839
9901,小山田,025-0013,花巻市幸田,141.193999,39.4086
9902,花巻,025-0092,花巻市大通り,141.110458,39.393182
9903,花巻,025-0092,花巻市大通り,141.110458,39.393182
9904,花巻空港,025-0312,花巻市二枚橋,141.127625,39.442639
9905,平田,026-0001,釜石市平田町４地割,141.885923,39.245686
9906,釜石,026-0031,釜石市鈴子町,141.87267,39.273321
9907,釜石,026-0031,釜石市鈴子町,141.87267,39.273321
9908,釜石,026-0031,釜石市鈴子町,141.87267,39.273321
9909,小佐野,026-0052,釜石市小佐野町１,141.836515,39.264464
9910,陸中大橋,026-0055,釜石市甲子町,141.718436,39.280451
9911,洞泉,026-0055,釜石市甲子町,141.760388,39.250671
9912,松倉,026-0055,釜石市甲子町,141.801484,39.256458
9913,唐丹,026-0121,釜石市唐丹町字片岸,141.86123,39.201816
9914,鵜住居,026-0301,釜石市鵜住居町,141.887976,39.32694
9915,両石,026-0304,釜石市両石町,141.889112,39.308062
9916,磯鶏,027-0024,宮古市大字磯鶏,141.960984,39.629883
9917,千徳,027-0043,宮古市大字千徳町,141.9124,39.632251
9918,花原市,027-0046,宮古市大字花原市,141.861308,39.630233
9919,山口団地,027-0063,岩手県宮古市山口三丁目,141.93284,39.648464
9920,佐羽根,027-0067,宮古市大字田代,141.935868,39.711131
9921,宮古,027-0076,宮古市栄町,141.946454,39.640287
9922,宮古,027-0076,宮古市栄町,141.946454,39.640287
9923,一の渡,027-0097,宮古市崎山,141.94264,39.686895
9924,津軽石,027-0203,宮古市大字津軽石,141.937594,39.581507
9925,田老,027-0351,宮古市田老小林,141.964556,39.731848
9926,摂待,027-0384,宮古市田老摂待,141.962182,39.809453
9927,岩泉小本,027-0421,下閉伊郡岩泉町小本,141.958453,39.842724
9928,岩泉,027-0501,下閉伊郡岩泉町大字岩泉,141.786446,39.845044
9929,二升石,027-0507,下閉伊郡岩泉町大字二升石,141.745741,39.836739
9930,陸中夏井,028-0001,久慈市夏井町字大崎,141.791906,40.207747
9931,久慈,028-0061,久慈市中央３,141.770891,40.190391
9932,久慈,028-0061,久慈市中央３,141.770891,40.190391
9933,晴山,028-0113,花巻市東和町東晴山,141.257892,39.366617
9934,土沢,028-0114,花巻市東和町土沢,141.232488,39.383381
9935,荒谷前,028-0302,遠野市宮守町上鱒沢,141.428507,39.309928
9936,柏木平,028-0303,遠野市宮守町下鱒沢,141.379862,39.30606
9937,鱒沢,028-0303,遠野市宮守町下鱒沢,141.399252,39.300158
9938,岩根橋,028-0304,遠野市宮守町下宮守,141.318795,39.355264
9939,宮守,028-0304,遠野市宮守町下宮守,141.350271,39.351066
9940,青笹,028-0503,遠野市青笹町青笹,141.568957,39.311482
9941,遠野,028-0522,遠野市新穀町,141.53072,39.332529
9942,綾織,028-0531,遠野市綾織町新里,141.476845,39.328422
9943,岩手二日町,028-0532,遠野市綾織町下綾織,141.45606,39.323441
9944,足ケ瀬,028-0772,岩手県遠野市上郷町細越38,141.645807,39.254766
9945,平倉,028-0775,遠野市上郷町平倉,141.595661,39.264682
9946,岩手上郷,028-0776,遠野市上郷町板沢,141.585834,39.284658
9947,浪板海岸,028-1101,上閉伊郡大槌町吉里吉里,141.935104,39.383537
9948,吉里吉里,028-1101,上閉伊郡大槌町吉里吉里,141.938648,39.36957
9949,大槌,028-1116,上閉伊郡大槌町本町,141.902894,39.356734
9950,豊間根,028-1302,下閉伊郡山田町豊間根,141.924739,39.534274
9951,陸中山田,028-1342,下閉伊郡山田町川向町,141.951533,39.463449
9952,織笠,028-1361,下閉伊郡山田町織笠,141.959497,39.447187
9953,岩手船越,028-1371,下閉伊郡山田町船越,141.974033,39.431369
9954,茂市,028-2101,宮古市茂市,141.799288,39.620619
9955,茂市,028-2101,宮古市茂市,141.799288,39.620619
9956,蟇目,028-2102,宮古市蟇目,141.838876,39.629341
9957,腹帯,028-2103,宮古市腹帯,141.767434,39.604539
9958,岩手刈屋,028-2104,宮古市刈屋,141.759296,39.642688
9959,中里,028-2104,宮古市刈屋,141.736067,39.661836
9960,岩手和井内,028-2105,宮古市和井内,141.715705,39.679905
9961,押角,028-2105,宮古市和井内,141.693181,39.724029
9962,浅内,028-2231,下閉伊郡岩泉町大字浅内,141.727016,39.819482
9963,岩手大川,028-2232,下閉伊郡岩泉町大字大川,141.671909,39.800208
9964,箱石,028-2304,岩手県宮古市箱石,141.625829,39.617115
9965,陸中川井,028-2402,岩手県宮古市川井第5地割102-10,141.68153,39.597397
9966,川内,028-2513,岩手県宮古市川内第6地割48-3,141.597548,39.640744
9967,区界,028-2631,岩手県宮古市区界第1地割1009,141.351352,39.65177
9968,松草,028-2631,岩手県宮古市区界第4地割28,141.437421,39.635918
9969,平津戸,028-2633,岩手県宮古市平津戸,141.511222,39.623408
9970,石鳥谷,028-3101,花巻市石鳥谷町好地,141.146861,39.490919
9971,古館,028-3301,紫波郡紫波町中島,141.154575,39.580844
9972,紫波中央,028-3305,紫波郡紫波町日詰字中新田３４６番地,141.15995,39.5549
9973,日詰,028-3309,紫波郡紫波町北日詰,141.160637,39.538734
9974,矢幅,028-3614,紫波郡矢巾町大字又兵エ新田,141.148299,39.613293
9975,好摩,028-4125,盛岡市玉山区好摩,141.173685,39.874037
9976,好摩,028-4125,盛岡市玉山区好摩,141.173685,39.874037
9977,渋民,028-4134,盛岡市玉山区下田字陣場６５番地,141.154489517211,39.8348057661292
9978,岩手川口,028-4211,岩手郡岩手町字川口９番地,141.199337,39.918696
9979,いわて沼宮内,028-4303,岩手郡岩手町大字江刈内,141.216955,39.960155
9980,御堂,028-4307,岩手郡岩手町大字五日市４番地,141.23703,40.004412
9981,小繋,028-5132,二戸郡一戸町大字小繋字西田子３番地,141.260437,40.123173
9982,奥中山高原,028-5133,二戸郡一戸町大字中山字大塚７６番地,141.22844,40.066235
9983,小鳥谷,028-5221,二戸郡一戸町大字小鳥谷字中屋敷１番地,141.307735,40.171061
9984,一戸,028-5301,二戸郡一戸町西法寺字稲荷,141.297419,40.210092
9985,金田一温泉,028-5711,二戸市金田一字水梨１４番地,141.303943,40.323503
9986,二戸,028-6103,二戸市石切所,141.286211,40.25997
9987,斗米,028-6104,二戸市米沢字沢内１７６番地,141.291123,40.285158
9988,東大更,028-7111,八幡平市大更,141.142537,39.902621
9989,大更,028-7111,八幡平市大更,141.100808,39.913746
9990,北森,028-7305,八幡平市松尾,141.066481,39.959201
9991,松尾八幡平,028-7305,八幡平市松尾,141.043903,39.969241
9992,安比高原,028-7305,八幡平市松尾前森官有地,140.997239,40.012587
9993,平館,028-7405,八幡平市平舘,141.08531,39.950886
9994,荒屋新町,028-7534,八幡平市荒屋新町,141.049196,40.097682
9995,横間,028-7536,八幡平市打田内,141.027151,40.107475
9996,小屋の畑,028-7544,八幡平市保戸坂,141.020673,40.076539
9997,赤坂田,028-7554,八幡平市赤坂田,141.00394,40.048464
9998,田山,028-7615,八幡平市石名坂,140.944126,40.139674
9999,兄畑,028-7625,八幡平市沖ノ平,140.88302,40.115869
10000,侍浜,028-7801,久慈市侍浜町字堀切,141.760575,40.261375
10001,平内,028-7900,九戸郡洋野町種市第３６地割,141.699272,40.42552
10002,種市,028-7900,九戸郡洋野町種市第２３地割,141.715232,40.410384
10003,玉川,028-7900,九戸郡洋野町種市第１３地割,141.735117,40.380424
10004,宿戸,028-7900,九戸郡洋野町種市第７地割,141.746683,40.366129
10005,陸中八木,028-7900,九戸郡洋野町種市第１地割,141.766517,40.345485
10006,有家,028-7905,九戸郡洋野町有家,141.773031,40.324007
10007,陸中中野,028-7906,九戸郡洋野町中野,141.787768,40.305165
10008,角の浜,028-7911,九戸郡洋野町種市第３９地割角浜,141.681773,40.444478
10009,陸中宇部,028-8111,久慈市宇部町,141.785904,40.132441
10010,陸中野田,028-8201,九戸郡野田村大字野田,141.81899,40.116115
10011,野田玉川,028-8202,九戸郡野田村大字玉川,141.828874,40.082728
10012,堀内,028-8301,下閉伊郡普代村馬場野,141.859481,40.051895
10013,白井海岸,028-8311,下閉伊郡普代村白井,141.883121,40.032628
10014,普代,028-8332,下閉伊郡普代村銅屋,141.886269,40.002492
10015,島越,028-8404,下閉伊郡田野畑村松前沢,141.93968,39.915737
10016,田野畑,028-8407,下閉伊郡田野畑村和野,141.933847,39.934276
